[BEGIN NEW SIMULATION BATCH]
[SIMULATION ITERATION 0]
ILA.x3_randinit = 10001111000110010000101110011011
ILA.x25_randinitX7 = 10110011111110011000101000010000
ILA.x31_randinit = 100010111010101111010111
ILA.x24_randinitX7 = 10111010001110111000001011011000
ILA.x30_randinit = 11101011000110110101011110000110
ILA.x23_randinitX7 = 110010101010000010111000100101
ILA.x2_randinit = 11111000001110000010101010110011
ILA.x22_randinitX7 = 10101011101111101111001111101010
ILA.x29_randinit = 11010100010010010100111100101101
ILA.x21_randinitX7 = 11000001000001000110111100001011
ILA.x28_randinit = 101000111000111100110
ILA.x20_randinitX7 = 100001111001000111011000010000
ILA.x27_randinit = 1111111010110001101110100000101
ILA.x1_randinitX7 = 1011101100110001011000111001110
ILA.x26_randinit = 11110111110111011110111100010100
ILA.x19_randinitX7 = 1001011011110001000010110111001
ILA.x25_randinit = 10001001101010011111111011100010
ILA.x18_randinitX7 = 11101111000101101010110101101110
ILA.x24_randinit = 110100010100101111011101001101
ILA.x17_randinitX7 = 11011001111101101110101101101000
ILA.x23_randinit = 1111100010111111111011000101110
ILA.x16_randinitX7 = 1001001011100011010110111101000
ILA.x22_randinit = 10000101100111100101011100011110
____auxvar4__recorder_init__X2 = 10001100010010011000010111110000
input13501 = 1
ILA.x15_randinitX7 = 1111101010011010001110111110000
ILA.x21_randinit = 11101000010001010001110010001101
ILA.x14_randinitX7 = 100011000011100110000110010010
ILA.x20_randinit = 11100011100001010101001110001110
input3543X1 = 1011111101110101010010100000001000011000001000111111011001001110
input12783 = 1011000
ILA.x13_randinitX7 = 10010100001001111101010101101110
ILA.x1_randinit = 11001001110001101101101101100001
ILA.x12_randinitX7 = 1110111000010001100100101001000
ILA.x19_randinit = 101011100101111111010010001111
ILA.x18_randinit = 111100000100100110010010011101
__VLG_I_dmem_master_bvalidX7 = 1
ILA.x17_randinit = 1101000100101010011110110111011
__VLG_I_dmem_master_rdataX7 = 1100110011011101100100101101110110001110111001000100100010001110
ILA.x16_randinit = 1101110000111101101010001010110
__VLG_I_dmem_master_ridX7 = 1010
ILA.x15_randinit = 11111000001000111110100111010011
ILA.x28_randinitX5 = 11110100110010000011011010000
ILA.x161 = 11010011010111010010110100100110
input12311 = 101
__VLG_I_dmem_master_rlastX7 = 1
ILA.x14_randinit = 11010001110100010111101101011010
input16224X1 = 101001001111111111100100010011
input12790 = 1110001001100010001110001101100110110111010011011100110110001111
__VLG_I_dmem_master_rrespX7 = 1
ILA.x13_randinit = 11111100111000100100010000010100
__VLG_I_dmem_master_wreadyX7 = 0
ILA.x11_randinit = 10001101110001111010111001010
__VLG_I_hart0_server_reset_request_putX7 = 1
ILA.x10_randinit = 111100010010111111000011010111
__VLG_I_imem_master_arreadyX7 = 0
ILA.x0_randinit = 10100001011101010011101100011001
__VLG_I_imem_master_awreadyX7 = 1
ILA.store_size_randinit = 110
ILA.store_en_randinit = 1
ILA.store_data_randinit = 11000000100110100000100111111
__VLG_I_imem_master_bvalidX7 = 1
ILA.store_addr_randinit = 10011100110001011110111101111000
__VLG_I_imem_master_rdataX7 = 111011010000111100101001010000100010010110011011100111010000100
ILA.pc_randinit = 11010000110010010100111010010001
__VLG_I_imem_master_ridX7 = 110
ILA.load_size_randinit = 1
__VLG_I_imem_master_rlastX7 = 1
ILA.load_en_randinit = 0
input2988X7 = 1101011010010011010111010010001010011001001100000001011101011101
ILA.load_data_randinit = 11101110110010111101010000100111
__VLG_I_imem_master_rrespX7 = 0
ILA.load_addr_randinit = 11011001101000010100101100001000
__VLG_I_imem_master_rvalidX7 = 0
RTL.near_mem.dcache.MUX_rg_cset_in_cache$write_1__VAL_1_any_val = 1010010
__VLG_I_imem_master_wreadyX7 = 0
RTL.near_mem.dcache.ram_word64_set.arb1 = 1011100010000010110101110101000100010111000010111100101111000000
RTL.near_mem.dcache.ram_word64_set.arb2 = 100010010010000101111100001000111100010010100100010000010111000
RTL.near_mem.dcache.ram_state_and_ctag_cset.arb1 = 1101011100010011110000
____auxvar10__recorder_init__X7 = 10100011111111000010000010010001
RTL.near_mem.dcache.ram_state_and_ctag_cset.arb2 = 1000110101100000001001
____auxvar11__recorder_init__X7 = 10110001010010100001111000110111
RTL.near_mem.icache.MUX_rg_cset_in_cache$write_1__VAL_1_any_val = 1011001
____auxvar12__recorder_init__X7 = 10001000011100100011000110110001
RTL.near_mem.icache.ram_word64_set.arb1 = 110010101011011010100001111100001011000011001100100100000100000
____auxvar13__recorder_init__X7 = 1001010000001100001001110000110
RTL.near_mem.icache.ram_word64_set.arb2 = 10110011000001111000011011001010111010110101001110111000101
input3543X9 = 100001100001101000011100110001100101101110000000100000110000001
input13845 = 1111011011111111100010010101111101010010101001110111111010001
____auxvar14__recorder_init__X7 = 111011110000001011011000001001
RTL.near_mem.icache.ram_state_and_ctag_cset.arb1 = 1001010010101110011100
____auxvar15__recorder_init__X7 = 101010001011000001101000010100
RTL.near_mem.icache.ram_state_and_ctag_cset.arb2 = 11111011010001010011100
____auxvar16__recorder_init__X7 = 1111001000000001101010101110001
__ILA_I_inst = 10110110110111111101110000001001
____auxvar17__recorder_init__X7 = 1000101001111100000100111100011
__ISSUE__ = 0
____auxvar18__recorder_init__X7 = 100001101100000111010110010000
__VLG_I_EN_hart0_server_reset_request_put = 0
____auxvar19__recorder_init__X7 = 1000011001010110011100110001001
__VLG_I_EN_hart0_server_reset_response_get = 1
__VLG_I_imem_master_bvalidX1 = 1
input16224 = 10011100100011001101100011110101
____auxvar1__recorder_init__X7 = 10100111101101101010011111010110
__VLG_I_EN_set_verbosity = 0
____auxvar20__recorder_init__X7 = 110101011000001111110100001100
__VLG_I_dmem_master_arready = 0
____auxvar21__recorder_init__X7 = 1010101100100011001000000010010
__VLG_I_dmem_master_awready = 1
__VLG_I_imem_master_rlastX1 = 1
____auxvar26__recorder_init__X12 = 10010001100100010111011000110110
input16226 = 100
____auxvar22__recorder_init__X7 = 1001010010100000010001100001011
__VLG_I_dmem_master_bid = 0
__VLG_I_dmem_master_rrespX5 = 1
input12351 = 111
____auxvar23__recorder_init__X7 = 111111100110010111111000111001
__VLG_I_dmem_master_bresp = 11
__VLG_I_dmem_master_bvalid = 0
____auxvar24__recorder_init__X7 = 1011110010010100111101000010100
__VLG_I_dmem_master_rdata = 11011001011110111010001101001111100010101001101110111100100111
____auxvar25__recorder_init__X7 = 1010001111101100111101111111100
__VLG_I_dmem_master_rid = 1011
____auxvar26__recorder_init__X7 = 10100100000010100100001010110000
__VLG_I_dmem_master_rlast = 0
____auxvar27__recorder_init__X7 = 11100101011000011010101100011111
__VLG_I_dmem_master_rresp = 10
input2053X7 = 1000110111010100111010101101101000001110111111111110000001110000
__VLG_I_dmem_master_rvalid = 1
____auxvar28__recorder_init__X7 = 1011111110010100100000000001010
__VLG_I_dmem_master_wready = 0
____auxvar29__recorder_init__X7 = 10110110100001000001101010001110
__VLG_I_hart0_server_reset_request_put = 1
__VLG_I_imem_master_arready = 0
____auxvar2__recorder_init__X7 = 10100010001111101000111011101001
__VLG_I_imem_master_awready = 0
____auxvar30__recorder_init__X7 = 10110100011010110111001100000001
__VLG_I_imem_master_bid = 1001
__VLG_I_imem_master_bresp = 1
____auxvar31__recorder_init__X7 = 101000011110111011110110011100
__VLG_I_imem_master_bvalid = 0
____auxvar32__recorder_init__X7 = 10110010101101011011110100011101
__VLG_I_imem_master_rdata = 111100101100010011100001010001100111000000000000100011010010111
__VLG_I_imem_master_rid = 1110
____auxvar34__recorder_init__X7 = 0
__VLG_I_imem_master_rlast = 1
__VLG_I_imem_master_rresp = 11
____auxvar36__recorder_init__X7 = 0
__VLG_I_imem_master_rvalid = 1
____auxvar10__recorder_init__X9 = 10001110110100001000000101010010
input1485 = 1111011011010011101111001100111011101010001000011011100110100000
__VLG_I_imem_master_wready = 0
__VLG_I_set_verbosity_logdelay = 1000100000001101100101001110100011110100100111110100110101011100
____auxvar3__recorder_init__X7 = 1110100001101110010110101000011
__VLG_I_set_verbosity_verbosity = 1111
input3543X11 = 1001011110001010011000001110011100000101000001101100111101101110
input15412 = 11001101010110100101111
____auxvar4__recorder_init__X7 = 1100000010100010101010001010100
____auxvar10__recorder_init__ = 1110110010101010010101111110011
____auxvar6__recorder_init__X7 = 10011000100000100011001010010011
____auxvar12__recorder_init__ = 11010111011000101111001110110010
____auxvar7__recorder_init__X7 = 11100011001110011000110001000000
____auxvar13__recorder_init__ = 100100111111100001101000010100
____auxvar8__recorder_init__X7 = 10000011010110101110100101011110
____auxvar14__recorder_init__ = 11100001011000000101011100000110
____auxvar9__recorder_init__X7 = 10101001001010111100111001001111
____auxvar15__recorder_init__ = 11000110000110110101110100100100
____auxvar16__recorder_init__ = 100101111110000001110110101
input4682 = 1110011000100111100010100110001000011010011100101111111110001100
____auxvar17__recorder_init__ = 10000010000100111001101110100011
rstX7 = 0
____auxvar18__recorder_init__ = 1110011100110100111100101011110
____auxvar19__recorder_init__ = 11100111100011000101110111100011
____auxvar1__recorder_init__ = 1011101011110011110111111101000
____auxvar20__recorder_init__ = 1101001110011000001010010001000
____auxvar21__recorder_init__ = 1011111000101010110110100001000
____auxvar22__recorder_init__ = 1110110111000010111110111100111
____auxvar11__recorder_init__X10 = 1001111110010010000101100001000
ILA.store_en1 = 0
input2053 = 110010111001001011110100100101001000111111011000010100011000001
____auxvar23__recorder_init__ = 11100011111000100001110111101010
____auxvar24__recorder_init__ = 1010011111010111001101100001000
____auxvar25__recorder_init__ = 11101111001111000010010111101101
____auxvar26__recorder_init__ = 1001100100010011010100011111011
____auxvar27__recorder_init__ = 10000111001111011001111111110110
____auxvar28__recorder_init__ = 11110100110000100001001100101111
____auxvar29__recorder_init__ = 11101101100000010100010100110
RTL.near_mem.dcache.f_reset_reqs.data0_reg1 = 1
input5249 = 1000101100010100110111010001110011101100111111111010010011011101
____auxvar2__recorder_init__ = 1000000101010010011000000010010
____auxvar30__recorder_init__ = 11101101101010000110100101100111
____auxvar20__recorder_init__X6 = 1010101001011110011110100011110
input12704 = 1011100011010001010011110110100110001111010011111010011101001111
____auxvar31__recorder_init__ = 1111011001100111010110010110010
____auxvar32__recorder_init__ = 1001001011010001100000010101100
____auxvar33__recorder_init__ = 10110011100101110000101111001111
____auxvar34__recorder_init__ = 0
____auxvar35__recorder_init__ = 1
____auxvar36__recorder_init__ = 0
____auxvar37__recorder_init__ = 11110001000001000011101110100
ILA.x18_randinitX9 = 1011011111010100000111000011100
input13922 = 11100100
____auxvar38__recorder_init__ = 110001110000100100011001010001
____auxvar3__recorder_init__ = 1100110100010001101101101010101
____auxvar4__recorder_init__ = 1101110110111111111011000111
__VLG_I_dmem_master_rrespX6 = 11
input2970 = 1111110001010000011100110000101111000110001111001100111011010100
____auxvar5__recorder_init__ = 11011101110000001100011010010010
____auxvar6__recorder_init__ = 100101010010111010111001110100
____auxvar7__recorder_init__ = 1001001000011111100110011000010
input1333 = 10111011110101111100110111000111111100100010111010001000100
ILA.x12_randinitX9 = 111011000100000000001101110001
input13928 = 101011001101011000010001000000001010100111101101011001111001100
input8377X2 = 101
____auxvar8__recorder_init__ = 11110100101011000001101011011010
____auxvar9__recorder_init__ = 11000111000000110100100001011
input6739X2 = 1111110001111101111010001111100001001101111110110010000011010011
clk = 0
input6184X2 = 100110000110001110011011010001011100000001111000001000000100111
dummy_reset = 0
____auxvar4__recorder_init__X6 = 10100011011101100110000001011010
input6166 = 1011010101001010011001001101100001100101001110000110010110001001
input6166X2 = 1101000000010100101100110100000111101100010110110001010111101101
rst = 0
____auxvar10__recorder_init__X6 = 11000100000010011111110011010011
input2988 = 1000010011010010001010101110100001111101001001111110101111000100
__VLG_I_dmem_master_rvalidX7 = 0
ILA.x12_randinit = 10001101001001011011111100011101
input3543 = 110001001010010000011010100100110100111111011000110010001000001
ILA.x4_randinitX9 = 11101100101100101000000100100
input4587 = 10100111111110001110110110110101101100101010011110101011100
input6184 = 1111100111000111000011101101011111010001000011111100010000110111
____auxvar5__recorder_init__X7 = 1011111010110100000001110111011
____auxvar11__recorder_init__ = 11000100100010101000001100001111
input6739 = 1000001110100001111010011110111000110001100011111001111010101001
ILA.x14_randinitX5 = 10101101011000101101011100100101
input8377 = 1100
____auxvar13__recorder_init__X2 = 11101100000011010101010111010010
input13463 = 110

[END SIMULATION BATCH]
